53-7111	1.0	0.055	0.0	0.0	0.111666666667	0.221666666667	11
41-9012	0.611666666667	0.0	0.888333333333	0.055	0.721666666667	0.278333333333	7
11-9199	0.111666666667	0.166666666667	0.111666666667	0.388333333333	1.0	0.721666666667	3
51-3011	0.945	0.055	0.221666666667	0.0	0.333333333333	0.5	0
47-2211	1.0	0.055	0.111666666667	0.0	0.111666666667	0.166666666667	11
13-1121	0.111666666667	0.055	0.221666666667	0.555	1.0	0.666666666667	3
27-3041	0.055	0.166666666667	0.888333333333	0.166666666667	0.833333333333	0.5	4
27-3042	0.055	0.555	0.888333333333	0.055	0.278333333333	0.445	8
27-3043	0.111666666667	0.333333333333	0.888333333333	0.221666666667	0.945	0.333333333333	5
13-1081	0.221666666667	0.221666666667	0.055	0.388333333333	1.0	0.778333333333	3
43-5041	0.721666666667	0.111666666667	0.0	0.278333333333	0.278333333333	1.0	1
53-5011	1.0	0.333333333333	0.0	0.0	0.388333333333	0.666666666667	0
51-9071	0.945	0.278333333333	0.888333333333	0.0	0.445	0.278333333333	10
47-4051	1.0	0.333333333333	0.0	0.055	0.221666666667	0.555	0
25-9021	0.721666666667	0.555	0.221666666667	1.0	0.611666666667	0.221666666667	5
27-4012	1.0	0.555	0.111666666667	0.111666666667	0.166666666667	0.721666666667	0
27-4013	0.888333333333	0.166666666667	0.055	0.0	0.166666666667	0.555	0
27-4011	1.0	0.666666666667	0.388333333333	0.0	0.111666666667	0.611666666667	11
25-4011	0.333333333333	0.721666666667	0.111666666667	0.388333333333	0.221666666667	0.945	0
27-4014	0.945	0.278333333333	0.666666666667	0.0	0.388333333333	0.445	10
19-2099	0.888333333333	0.833333333333	0.221666666667	0.0	0.111666666667	0.388333333333	11
53-7121	1.0	0.333333333333	0.0	0.055	0.166666666667	0.666666666667	0
43-5053	0.611666666667	0.0	0.0	0.055	0.221666666667	1.0	1
51-2011	1.0	0.111666666667	0.0	0.0	0.166666666667	0.278333333333	11
51-9041	1.0	0.445	0.055	0.0	0.111666666667	0.721666666667	0
53-3021	1.0	0.0	0.0	0.445	0.333333333333	0.221666666667	11
51-4194	1.0	0.166666666667	0.055	0.0	0.166666666667	0.333333333333	11
39-1012	0.888333333333	0.111666666667	0.0	0.278333333333	0.611666666667	0.888333333333	1
39-1011	0.388333333333	0.055	0.055	0.445	1.0	0.666666666667	3
33-3012	0.945	0.166666666667	0.0	0.278333333333	0.666666666667	0.611666666667	1
